#;domain;problem;run-on;heuristic;search-strategy;tot-time;search-time;peak-memory (KB);generated;evaluated;expanded;%expanded;coverage;length;cost;%used;solution-quality;dead-ends;success (1-success, 0-failure)
;gripper;instance 6;Cheran;add+cg;lazy_greedy;0.0193856s;0.0145805s;56696;2469;250;249;10,09%;;55;55;22,09%;1;0;1
;gripper;instance 7;Cheran;add+cg;lazy_greedy;0.0220937s;0.0170565s;56960;3544;318;317;8,94%;;63;63;19,87%;1;0;1
;gripper;instance 8;Cheran;add+cg;lazy_greedy;0.0247207s;0.0188236s;57268;4895;394;393;8,03%;;71;71;18,07%;1;0;1
;gripper;instance 9;Cheran;add+cg;lazy_greedy;0.0286922s;0.0236515s;57620;6554;478;477;7,28%;;79;79;16,56%;1;0;1
;gripper;instance 10;Cheran;add+cg;lazy_greedy;0.033362s;0.0271526s;58028;8553;570;569;6,65%;;87;87;15,29%;1;0;1
;gripper;instance 11;Cheran;add+cg;lazy_greedy;0.0297509s;0.0241157s;58604;10924;670;669;6,12%;;95;95;14,20%;1;0;1
;gripper;instance 12;Cheran;add+cg;lazy_greedy;0.0451753s;0.0388207s;59168;13699;778;777;5,67%;;103;103;13,26%;1;0;1
;gripper;instance 13;Cheran;add+cg;lazy_greedy;0.0478893s;0.0398551s;59988;16910;894;893;5,28%;;111;111;12,43%;1;0;1
;gripper;instance 14;Cheran;add+cg;lazy_greedy;0.0527571s;0.0443421s;60740;20589;1018;1017;4,94%;;119;119;11,70%;1;0;1
;gripper;instance 15;Cheran;add+cg;lazy_greedy;0.0609572s;0.0512477s;61684;24768;1150;1149;4,64%;;127;127;11,05%;1;0;1
;gripper;instance 16;Cheran;add+cg;lazy_greedy;0.0548008s;0.0456647s;62808;29479;1290;1289;4,37%;;135;135;10,47%;1;0;1
;gripper;instance 17;Cheran;add+cg;lazy_greedy;0.0698587s;0.0596735s;64020;34754;1438;1437;4,13%;;143;143;9,95%;1;0;1
;gripper;instance 18;Cheran;add+cg;lazy_greedy;0.0769257s;0.0663687s;65348;40625;1594;1593;3,92%;;151;151;9,48%;1;0;1
;gripper;instance 19;Cheran;add+cg;lazy_greedy;0.0918151s;0.0806886s;66848;47124;1758;1757;3,73%;;159;159;9,05%;1;0;1
;gripper;instance 20;Cheran;add+cg;lazy_greedy;0.0929404s;0.0798957s;68596;54283;1930;1929;3,55%;;167;167;8,66%;1;0;1
;gripper;instance 1;Cheran;cg;lazy_greedy;0.00581775s;0.00206477s;56124;128;34;33;25,78%;;15;15;45,45%;1;0;1
;gripper;instance 2;Cheran;cg;lazy_greedy;0.00702398s;0.00334314s;56260;408;90;89;21,81%;;23;23;25,84%;1;0;1
;gripper;instance 3;Cheran;cg;lazy_greedy;0.00793363s;0.00461813s;56256;960;194;193;20,10%;;31;31;16,06%;1;0;1
;gripper;instance 4;Cheran;cg;lazy_greedy;0.00952797s;0.0058077s;56388;1880;362;361;19,20%;;39;39;10,80%;1;0;1
;gripper;instance 5;Cheran;cg;lazy_greedy;0.0113687s;0.00696394s;56540;3264;610;609;18,66%;;47;47;7,72%;1;0;1
;gripper;instance 6;Cheran;cg;lazy_greedy;0.0126229s;0.0089421s;56680;5208;954;953;18,30%;;55;55;5,77%;1;0;1
;gripper;instance 7;Cheran;cg;lazy_greedy;0.0188768s;0.013875s;56984;7808;1410;1409;18,05%;;63;63;4,47%;1;0;1
;gripper;instance 8;Cheran;cg;lazy_greedy;0.0170556s;0.0127622s;57164;11160;1994;1993;17,86%;;71;71;3,56%;1;0;1
;gripper;instance 9;Cheran;cg;lazy_greedy;0.0250407s;0.0203783s;57600;15360;2722;2721;17,71%;;79;79;2,90%;1;0;1
;gripper;instance 10;Cheran;cg;lazy_greedy;0.0304716s;0.0240113s;58056;20504;3610;3609;17,60%;;87;87;2,41%;1;0;1
;gripper;instance 11;Cheran;cg;lazy_greedy;0.0391878s;0.0322603s;58576;26688;4674;4673;17,51%;;95;95;2,03%;1;0;1
;gripper;instance 12;Cheran;cg;lazy_greedy;0.045607s;0.0386585s;59268;34008;5930;5929;17,43%;;103;103;1,74%;1;0;1
;gripper;instance 13;Cheran;cg;lazy_greedy;0.0534627s;0.0457946s;60056;42560;7394;7393;17,37%;;111;111;1,50%;1;0;1
;gripper;instance 14;Cheran;cg;lazy_greedy;0.0696281s;0.0612631s;60968;52440;9082;9081;17,32%;;119;119;1,31%;1;0;1
